Puzzle,Solution,
5.1..7.4....2.....46...823.63......52.45...8....1.3...7............85.2....3...6.,521637948983214576467958231639872415214596387875143692792461853346785129158329764,
3.........84......576..381.....6..8...85..7.41..7....6........1.9.....5..6..814.9,319826547284175963576493812947362185638519724152748396823954671491637258765281439,
1..7...8.4.69.8.23.9...3..6...8...3.2..4......1...7...74.....1.......36.....1.84.,135762984476958123892143576964825731257431698318697452749386215581274369623519847,
.....23.5.......78...7..92.4..25.7.......4.5.31.......5.34..19.2...93.....1.85...,749862315132549678856731924498256731627314859315978462583427196264193587971685243,
..3........19....2...87....18..6...3.35....91.96.2....5.2....38.19...2.6.....7...,953612874871945362624873915187569423235784691496321587542196738719438256368257149,
.7.2....8.8..9..3.4....6..26.9.1.....12.6..8.........33..9....4...1..........27..,176253948285491637493786512639814275512367489748529163361975824927148356854632791,
..93..21..8......67.......3.6...........427.1..79.3.42.....7...6.........32.91..4,459386217183729456726415983264178395398542761517963842941257638675834129832691574,
.......7.2.86.795...5.2...3..........5.964.8....7526....643.........9...32..7..9.,614395278238647951975128463769813542152964387483752619896431725547289136321576894,
64..3.9......4.......9....41.5.9.8..48..7.36..9..8..1...3..5.....1.67.9.........3,647132958519748236238956174175693842482571369396284517963425781821367495754819623,
8.6.27...7..3..8.23..4.........6.7..6...83........1.....8...2172.1...6.4....5...3,896527431745316892312498576183265749674983125529741368958634217231879654467152983,
.1....8.5..5....9......62..5......8.29...1..3...3.59.6.......1.9......4.461..95.2,312947865675128394849536271536294187297861453184375926728453619953612748461789532,
3....1...7..3.85...8.27..4.5.1...4.7.2.............2.5.5..621........3...6.....8.,392451678746398521185276943531829467624517839978643215853762194217984356469135782,
5..1..9.7.....9...1..........9..2.5...4.6..72.7.5....3.1.2.......67...41.....5..6,568134927742659318193827465689372154354961872271548693415286739826793541937415286,
.2.3..95...9.2....3......7.7.14..5.9.5.....4.......8..1.35.42.......741.87.......,627341958519728634348659172781463529956182743432975861163594287295837416874216395,
..694....4758...1......5.....8..4..6...7....9.....6.8.9...5..4.....7.1.2.84......,316947825475862913892315674258194736641783259739526481927651348563478192184239567,
....9....793....5.1..43..6.68...5.7...5.......4..1..3..3......1...1....64.8.6..93,864591327793826154152437869681345972325679418947218635236954781579183246418762593,
...9.......982...1..3...6.265..1.8.........3....29.1..2..361.7.......5.3.......8.,124936758569827341873154692657413829912678435348295167285361974496782513731549286,
.9.....18..74.8..23...17.9.21.9...3.7....2....6........7.34.........1...936......,694523718157498362382617594218956437749132685563784129871349256425861973936275841,
2...1....3..7..8....6........42...31..76.4..893...7.4.......47.7..4.92.6..13.....,279815364315746829486923157564298731127634598938157642892561473753489216641372985,
..7.89..4..9....8.3.26...79.....65......4......4.7...2...5.7.3..43....6..7....2.8,657189324419732685382654179798216543235948716164375892826597431543821967971463258,
........7....9.36.356.7.8...7.....31..9...7.2.......8....86.2.35..71.....289.5...,982356417417298365356471829874629531169583742235147986791864253543712698628935174,
.5.2.....94.5.3.....2..6.......2.36.3...89..52....4.9...6.3.....9...12....1..8.5.,658247139947513682132896547789125364314689725265374891576932418893451276421768953,
...1..53..8..7.....7.56...1....14...3.9.5..6..17..6........53.8......415......97.,926148537581372649473569281658214793349857162217936854164795328792683415835421976,
..2.8..4.9..4..8...7.....1245...1.2.76...8......9..16.5............6..9..2....5.4,632187945915426873874359612459671328761238459283945167597814236348562791126793584,
487....9.......7.4.2.....1...32..4......896.2....71.899.......71....8.6..7....24.,487512396519836724326947815893265471751489632264371589938624157142758963675193248,
2.......91.9...8.2..5....1...6.8.9.57............1.6.7...47.......6..5....89...26,287163459139745862645829713316287945754396281892514637563472198921638574478951326,
3..1.6.95.7.9...8.5...........4..8..13.7.....4963.......3.9..5......4....1.8.7.49,384176295271953486569248137752419863138765924496382571843691752927534618615827349,
.1..8.4.........2..8.257...4...2.5895...4.2...7......1...61489.............89.1..,217986435956431728384257916461723589539148267872569341725614893198372654643895172,
..91.......368.....849..21..4....6.55...1.82..3........6....4......9....91...25..,659127348123684957784935216841279635597316824236548791362751489475893162918462573,
.9...2.4....9..8......7...5...5..1..8...1..974..69...89...61...7.42........75...2,596832741137945826248176935379528164865314297421697358982461573754283619613759482,
.......9...254..1.63.8.1.5...1..8..5..........94..6.2.3.......41.9..3..8.58......,415362897982547316637891452261738945573429681894156723326985174149273568758614239,
.......49...2........5....77.....8.462..4...35..7..96.8.5..2..6..6.9.7...9....23.,162873549957264381384519627719326854628945173543781962875132496236498715491657238,
...15........7...98.1..6.....6.9..8.....253..2.57..69........28.6.....3..3...9.6.,793152846654873219821946753376491582189625374245738691517364928968217435432589167,
....9.....183....6...8.....29..3..4.7.4...9...31......4...8...1...26...3...91462.,573692814918345276642871359295736148764158932831429567426583791159267483387914625,
7.29...5..5.......1....2..62.45....1...4......79.1....58..9.27...6....98.........,762931854953846127148752936234569781815427369679318542581694273326175498497283615,
82..9..1...925.....1......6.5......92.......1.3...7...3...1..6..8.7.51.2....6..78,823694517769251843415873926157346289246589731938127654372918465684735192591462378,
...2....9..7.......3....2..5...4...2.4...63..7..35.9.1.7........526..4.36.19.....,465273189297861534138495276513749862849126357726358941374512698952687413681934725,
..3.2.....5..1..3.2....7..97.......44.2...3.8.1....97..37....8...4.9.7...2.3....1,873925146659814237241637859795183624462759318318246975937461582184592763526378491,
....32.....1............5.4..2..6..3.3....67.7..1..9......7..596...5.1..4.73.....,845932761971465328326817594592746813134589672768123945213678459689254137457391286,
8571....9..6.2.8.792..3.......2...1...18..57.........6...38.6.2.3...1.........9..,857146329316925847924738165693257418241869573785413296179384652532691784468572931,
...6.7.........3.84915...67.34..8...91..7....7....9..61....48...89..6.7.3........,853627941672941358491583267534168729916275483728439516165794832289356174347812695,
9..17.3....5......7..2...546.3...5.72..9..............5...1...2..7....3.1...2376.,942175386385694271761238954613482597258967413479351628536719842827546139194823765,
.....4.3....3....2.2.86.5....89...7..9.4.....346.2...57.5...4236..............69.,561274839874395162923861547258916374197453286346728915715689423639142758482537691,
....97..6...3..27.3....1...7....6...2.91.4.....39..7..92.5..36.6.....9.........5.,548297136196345278372681495714836529259174683863952741927518364685423917431769852,
3.2..4......3...5.6.....8..57......1...1.2....6..........6..2.44..5.37.8.87.213..,352984176748316952619257843573849621894162537261735489135678294426593718987421365,
.42..86..1..5..42....2...3..1...23..96.85.......943....2......66..4.5...3...6.9..,542738619138596427796214538814672395963851274257943861421389756679425183385167942,
1.27...3..8.....14.5........9..............85...4..1273...1...89...587....4..7..1,142789536789536214653142879291875463437621985568493127375214698916358742824967351,
.8.....7.7..3...........854.5....389..........4...9...89...71...64.13.....1.8..6.,489651273725348916613792854256174389937826541148539627892467135564213798371985462,
...629...3....5.4.6......2....352......941.67...........1....5..4..7.3...72..6.9.,415629873328715649697483125764352981283941567159867234831294756946578312572136498,
...4..67.........25.3...4....2.79..4.......2...4...5.69.673.....2..98......54..8.,291485673748361952563927418152679834639854721874213596986732145425198367317546289,
.....94..5.3....9..6.........5...312.39.5......4.1......19...6.29.54.18....6....3,718269435543178296962435871675894312139752648824316759381927564296543187457681923,
..9.417.....2...1.........65.6...1.4..4..52....1.8...74...56.......98.5.....1.9..,369541728847269315215873496536927184784135269921684537492356871173498652658712943,
.8..1...9..57..3.......51.....674..343.....1.....3.7.8.....849.1....98.6....6....,784213569215796384396845172851674923437982615629531748563128497172459836948367251,
9.47.....3....84.6.8..6..278.9......7.16.28...4..1.....97..16..6.....2.....2....8,964723581372158496185964327829537164731642859546819732297381645618495273453276918,
..42............85.3.71...6.1......3.2..38.7.84......27.....5...56..........4...1,564289317179364285238715496917652843625438179843971652791826534456193728382547961,
67.15....1.9.4....4.....28...82......61....4.......6.5...4......5....7..8...7.95.,672158493189342576435796281598264137261537849743981625927415368356829714814673952,
6.....4..4..3....1..78...3.....3.689...4..37........1....24..9...9.....6..31..2.7,635971428498325761127864935714532689956418372382697514571246893249783156863159247,
.9...2..6..26...141......3..25.6.4..9..4.75....4.2.7.9...1................73.9...,493712856872635914156894237725963481961487523384521769548176392639248175217359648,
........9.7.15.34..9.4.3.......9.41.......752..1.....3...2.....3...769..5....416.,143627589872159346695483271736592418489361752251748693967215834314876925528934167,
..2..4....4192...37......2.29.3..78.......5.45...7..3....2...9..7.5.............1,932784165641925873785163429294351786367892514518476932453218697176539248829647351,
..6.............57.2...416.73.1..9.52....5....1..........4..319..79.2...1..65....,576821493481396257923574168734168925269745831815239674652487319347912586198653742,
1...4.......9..54.....2...3.3.8....52....3...614....9...8..1..2...5.216..........,193745286872936541456128973739814625285693714614257398968371452347582169521469837,
7...........5......6..7......2.16.4....2...8.1..9....5..6.9.4.8.25...7...9.85.6.1,758621394241539876963478512582316947679245183134987265316792458825164739497853621,
.875...3.1.......86....91..2...1.65........1957.......39....825.......7..5..9....,987541236143627598625389147239718654468235719571964382394176825816452973752893461,
6.2..9..5.1....96.8..32.1.........9.1...786.....6......35......9....1.8.7..2.....,642719835317854962859326174563142798194578623278693451435987216926431587781265349,
....3...1...261.83.......2.53...21..84...62...6..9.....1...38.....9....4....85..6,628739451754261983193854627539472168847516239261398745915643872386927514472185396,
51..8.6.9.8...7.....9..35..35....1.6...8.........26..7.253...9...8.12......6.....,513284679486957213279163548352479186764831952891526437625348791948712365137695824,
3..4...6.2..56..1.......8.347...8.5..5....4.7.........5.3.7..46.....5..28..1.....,317489265289563714645217893472398651958621437136754928593872146761945382824136579,
.5.9.3...37...8.56.61.7....9..........5.4.7......8.41....1....7..3.5..9......78.4,254963178379418256861572943947621385185349762632785419498136527723854691516297834,
.4..1.7..5.7.4..3...1.3.2.41.8..34.2..6.........8......8.......7.3.84...2....736.,342915786567248931891736254178563492936421875425879613689352147713684529254197368,
..7....5..4..29.7....41.6...9...85....6....9725..9.468..9....1.....62...4........,127386954648529173935417682794638521816254397253791468579843216381962745462175839,
...13...5.....84.278.5..1..5..32.....91.......3.8...7.2....18...1.....5.9........,429136785153978462786542193547329618891765324632814579265491837314287956978653241,
