Puzzle,Solution,
.....8.52....69.4.....1..........1...83..1624.......3...6..3....29..586..458...13,167438952238569741954217386692354178583971624471682539816723495329145867745896213,
4.692..3.2....46.5..3........5..8.......7.8.9....4.....7.....23..478..9.52....4..,456921738297834615813657942965318274341276859782549361678495123134782596529163487,
9....6.......1......3..2.8.46.9....8.....15.4....2836....68.....4...9........4931,975846213824317695613592487462953178398761524751428369139685742247139856586274931,
.4316..7.9....7.3.1..3...42....96..1..9..4..7..17..6.....87..6..74...............,543162879982457136167389542738596421659214387421738695395871264874625913216943758,
5.789.....9.1.6....12..5.8......2.47..1...5.....97..2............5....16......794,547893261893126475612745983968352147721684539354971628189467352475239816236518794,
6.........4.8..7.....7.54.....28...5..5.6.8..43.....7.1...........6..2.77..45216.,657143928349826751821795436976284315215367894438519672162978543594631287783452169,
6...529...9.3...54.58..723.8.2.6..45..4........67..................4.827....7....,643152978297386154158497236832961745974835612516724389725618493361549827489273561,
..6..........5...4.....13..214.8.6.35....2.....8....1..2..13....73.4.18......57..,486379521132658974759421368214987653567132849398564217825713496973246185641895732,
5..8...63.329...8.6...4...7....6.....5........7...9.46.9365.........7.....4..2.7.,547821963132976584689345127421763859956284731378519246793658412215437698864192375,
..9..7..3...4.1...5.....1....3.4..19..........1.539.6...5..3....4.61..7.6..2...3.,169857423237491586584362197853746219976128354412539768725983641348615972691274835,
7.3..84.........1...25.3.....8.31.2...6...7.44....6...56.........46.5.3.........7,753198462849267315612543879978431526136952784425786193567319248284675931391824657,
6...84.7.....6.........2......6.........2..399....781...41.....8.1.9..63.2..7..8.,615984372287563941493712658138659724746821539952347816564138297871295463329476185,
4........259.1.7....7.............7.6.3..954..12.....3..4..719...5...2....14..3..,436972815259814736187653429548361972673289541912745683364527198795138264821496357,
9..8......8.17...4..4....2..58.2.91..9......2.7..4..8............658..7....21...6,921864735385172694764395128458623917193758462672941583817436259246589371539217846,
2......18....4........9....9...31..41.3..75..4....2.3...8..34....1...25...95..8..,294375618376148925815296347952631784163487592487952136528713469741869253639524871,
9...73.6...............8...1685..3....273.........1....3.....1..1..6..87.968.5..2,941273568587649123623158749168592374452736891379481256834927615215364987796815432,
..7.36....2.4..6....5...79.7...653...6..7.4..8........4..........3..8......2...5.,917536248328497615645182793794865321562371489831924567486759132253618974179243856,
..4...35.28.3.4.....9......64..21........5823...........6....4..3.6..28..2....1..,174986352285374961369152478643821597791465823852793614516238749437619285928547136,
..3....2.21..5.9..9.7..2...4.........3.7.1....7.53.........9462......19.7..6...3.,543967821218453976967812345456298713832741659179536284385179462624385197791624538,
....3...2.23...45..4..581.7....49.....73......5.18.2..2...9...1.8.............8.3,578431692123967458946258137862749315417325986359186274235894761784613529691572843,
.3.1..6..8..7.49..........1.96...18...3.....6.2..89.3.....2...47...61........8...,934152678861734952275896341596243187483517296127689435318925764759461823642378519,
..4.963.59....34...3.17..2............7....6.61......4.9...56..4.6..7...5..3.1...,724896315961253487835174926259648731347519268618732594193485672486927153572361849,
.7..32.....21.46.........35.4.6..7.82...8..1...1..7.....8.13..7.1.5............8.,576932841832154679194876235345691728267385914981247356628413597719528463453769182,
...75..3.5....3.29......87..67.28...9.....36..3......2...8.5....2.....5...96...4.,298754631576183429314269875167328594982541367435976182743895216621437958859612743,
.....2.3...5...67....5.3.421.69........6..2....24.5....7..4936......6..1...71....,417862539325194678968573142186927453534681297792435816871249365249356781653718924,
...435.8..3....6............27...9.8.6.7..3.....6.8.....839..42.....6739...5.....,916435287532817694784962153427153968861749325359628471678391542145286739293574816,
....7.......3..1......24.5.....4.5...9....6......5134.2....5.3.5.47.9...9.14...7.,143578926752396184869124753318647592495283617627951348276815439584739261931462875,
.....26.32.......717..3...9.6....8.43....8....47.6..1.............7..938..9..4...,498172653253986147176435289965317824312548796847269315581693472624751938739824561,
2...7.4.5..........3.9..2..3...2..78.7.4.....5..89.3....2......4.....68...8....29,286173495947265813135948267364521978879436152521897346712689534493752681658314729,
...7..2....9.18..532..4....4......91.........91.8...34......1....1..7..973.....58,154739286679218345328645917462573891583194762917862534295486173841357629736921458,
...93..1..6...........8..9..5....1.....5.683..8.....4.....432..83.1.....9.2......,578934612369251478421687593753498126294516837186372945617843259835129764942765381,
.......6..9......858..647......76.....253.6....9....2.3.4.9..8.26..5..3.....8....,723918465496725318581364792135276849842539671679841523354692187268157934917483256,
.7...692....9.....31.4.7.......1...6..28.9....4...28..4...81....6.......9.37.4...,874156923256938471319427568798513246632849715541672839425381697167295384983764152,
.....97......65..3...3..51....793....892...31...8..2...3..1......1.7..952......6.,358129746127465983694387512412793658789256431563841279936514827841672395275938164,
2.9...8.........3..1.79.....459............47....1.92........5....2.3...8....71.4,269354871587621439314798562645972318192835647738416925476189253951243786823567194,
..41..9....593..8..96.....1....1........8.43........6.21.39............2.89.4.5..,834126975125937684796458321378614259561289437942573168217395846453861792689742513,
..6..8...9.7...1.....61..2986.25......18...7...49........5............615...4....,126798345937425186485613729869257413351864972274931658613572894742389561598146237,
9........8359...1.............4.1..6.1.2.......986......369.5.2....5..342....8..1,964713258835926417721584369582431976316279845479865123143697582698152734257348691,
...54.1...4..37.68.........3.5..47..6.....31.71..6.2.4...2.6......31.....6..75...,936548172142937568857621943325194786684752319719863254591286437478319625263475891,
......2....1.57.....5.1.4.......3.....8.9.7.2..7..2..31...3.5..8.97..3...53.89...,796348251241957836385216479924873165638591742517462983172634598869725314453189627,
...........5.23.....745......2...9..3.1..26..6....9.71..3....4....9.7....2..31.5.,146798523985123467237456198872614935391572684654389271713265849568947312429831756,
7.....8459..5...7..2....9.....2..4.....48..91..8.......6.........48.162..1.7....8,731629845986543172425178963397215486652487391148396257863952714574831629219764538,
......4.7...2....8......52..5.36.2.......4.3.......67452...97....86.....74...2.6.,235986417674215398981473526457361289862794135193528674526839741318647952749152863,
.1...2..3924.3......7.....18....9...7.5....9...2..5.47.3..........1..2..4.8.9....,516972483924831675387546921843719562765324198192685347231467859679158234458293716,
.....5..8.......12.4...1..9..42...8..817.9.3479.3.......3.4..51..8.....3.5....7..,129465378865973412347821569534216987281759634796384125973642851618597243452138796,
3..2...968.....24...54....74.3.68...5.........8...9.......72..46.7.9...8......3..,314287596876953241925416837493568712561724983782139465139872654647395128258641379,
..6...4...49..1.2....9.........7.....2.4...83.97...64...1.6.9....48....2.......31,216357498549681327738924156463578219125496783897132645381265974974813562652749831,
.......9.1..645.......81....5...84..6......3.4........8..1.4..9..6..9.12.3.5...6.,584273691197645283263981745359718426618452937472396158825164379746839512931527864,
9.3.....165....2...1...58.....6.........9.......4.19.6..6.....34..9...1.52..48...,983264751657819234214735869849623175162597348375481926796152483438976512521348697,
3....7.1.7..9.5.2.16.4....7.......42...5......3....975...6.9........1.3.9.6.7....,395267418748915326162438597651793842879542163234186975513629784427851639986374251,
.6.......7..1.2............21..4..67...8....2.47...18.1.6...7....4795.....94...5.,962354871785162439431987625218543967693871542547629183156238794824795316379416258,
4..5.8....3....2.........8.....7..56.6...3.4..8.1..7..3.7........1..6....468.1.3.,479528361538619274612347985123974856765283149984165723397452618851736492246891537,
.2..93.78...8.....61..25..3.8.1.......7......13..82.........3...6.2.9..5.7...69..,524693178793841526618725493482157639957364281136982754249518367361279845875436912,
.........42.517.8.8.12.6.97......1..5...24...7..................7.9....81...5246.,657839214429517683831246597392678145518324976746195832965483721274961358183752469,
.56....29.4.1...5.3..7....4.2.5......1..43.62....1....1.4.5..........3.6.....74..,756834129842196753391725684623578941517943862489612537164359278275481396938267415,
..7.8.9......7..1..9...58...48.....9.65......9..6.3....5.......48.7.1....39.4.5..,517286943823974615694135827348517269265498731971623458752369184486751392139842576,
.12...4...4..9....3.8.........9...4..23..6.....63.891...1.5.....6..1.2...3.....9.,612837459745291368398564721187925643923146587456378912271659834869413275534782196,
.7..6.9..2..9..637...15......1..........1.8.......2..3.2.37..19.........9.....2.8,874263951215984637369157482691835724732416895548792163426378519187529346953641278,
.5.4...98.6..2.....1.3..5..........69..2..8........25..95.8..231.8.9.6..6.......1,257461398369825174814379562582917436936254817741638259495186723128793645673542981,
...3.5.9..49.....8.....4....9.....7.......6..5..9..34..8.4....765.7.3.8..342..5..,168375492349621758275894163496132875813547629527968341981456237652713984734289516,
...4......9..6......4.3.1....8.2..6.4.63....2..1..53.9.......2..19...6..2..154...,372419856195867243684532197938721465456398712721645389843976521519283674267154938,
9...2.315........9...6.7.4....9......314.....6.....5...2..794..5..3....2....4.7.1,967824315248135679315697248452968137731452896689713524126579483574381962893246751,
..69..2.7.4...6..1.7....6....2...35.....1....9..74.........4.7..3...5..9......41.,386951247245376981179428635712689354864513792953742168621894573437165829598237416,
.1.2.......5.13..4...4.8.9..9......585..4..2.4.2....37.7...........2...1...831...,914276358285913674637458192793682415851347926462195837179564283348729561526831749,
..7....8.43.6.719...9...3.....85...38.5....4..76..9........3...1.....4.6......938,617395284438627195259418367941856723825731649376249851784963512193582476562174938,
.74....6....9..8...39...7.1...7.........4..5..6..83...5..8..9.7...46..........3..,274318569615972834839654721453726198782149653961583472526831947398467215147295386,
....3..273..7...5.....853.18........723..1.45415.....95....2...1..4.7.....7......,958136427361724958274985361896543172723691845415278639549312786182467593637859214,
..7..269.53...7..262.5..7.4..1....5..7..3.....4......9.5.......2...9...1...2.4...,417382695539647182628519734361928457975436218842175369754861923286793541193254876,
7....653...4.2.8.6.3.51..4.....4..............2.637.......6.1...5827.6..3....42..,712486539594723816836519742683145927147892365925637481279368154458271693361954278,
.7...9......5...6.9.3.2....3.........5.7...9..281....7....8........1.9.561...532.,875469132241537869963821574397652481156748293428193657539284716782316945614975328,
257.....3..3..2965..4....1...2.6....4.....19....3..5..5.6.....9...........9.1..34,257691483183472965694853217972165348435287196861349572516734829348926751729518634,
